19.495,40.736
17.986,44.35
18.068,43.847
19.276,42.221
20.188,43.103
17.858,44.758
18.126,43.2
18.973,41.237
18.829,41.764
19.583,40.939
18.557,42.453
19.882,42.046
18.447,42.318
16.93,43.055
19.503,40.356
20.914,41.571
20.033,43.042
19.518,40.875
18.425,43.105
16.573,41.23
19.324,42.937
17.827,42.53
16.7,42.324
18.834,42.707
20.115,44.712
19.37,41.709
20.997,42.009
20.808,41.538
16.294,42.058
17.802,41.43
18.743,41.971
17.309,42.515
18.987,43.61
16.246,41.531
18.855,40.561
19.504,42.216
20.811,42.334
19.753,40.073
19.7,43.32
18.159,43.62
19.171,41.408
20.015,41.309
16.419,43.542
20.727,43.919
20.58,44.931
19.01,42.367
17.268,44.514
